"","species","size","rep","model","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","pos"
"678","broad_ext","16","rep43","GLM",0.779296875,0.932644105686755,0.0390130260715703,0.948790879087909,0.983498349834984,NA,0.729707368944193,0.0251459261155887,3.84
"694","broad_ext","16","rep44","GLM",0.603271484375,0.949701553606759,0.00656074609316964,0.971222876752627,-0.979249924992499,NA,0.527292945888459,0.0883254000848718,3.84
"710","broad_ext","16","rep45","GLM",0.6748046875,0.938956121460742,0.0221791034506148,0.871287128712871,0.979249924992499,NA,0.610216356743639,0.0914336165153565,3.84
"726","broad_ext","16","rep46","GLM",0.630126953125,0.932789772271567,0.0176665223899962,0.998318418124396,-0.979249924992499,NA,0.566312244078723,0.0350993452270193,3.84
"742","broad_ext","16","rep47","GLM",0.706298828125,0.928404073076276,0.0334781335486849,0.993266398522193,0.979249924992499,NA,0.686362716364458,0.0280334475877098,3.84
"758","broad_ext","16","rep48","GLM",0.726318359375,0.928618060148872,0.026224022959318,0.995038169688162,0.995871587158716,NA,0.643563301214896,0.0115107664997141,3.84
"774","broad_ext","16","rep49","GLM",0.7333984375,0.941903120741647,0.0266864380032842,0.978954768662845,-0.902550255025503,NA,0.654180829865026,0.0325915484949084,3.84
"790","broad_ext","16","rep50","GLM",0.6630859375,0.934681921481703,0.0207316064992515,0.990281013067722,-0.644524452445245,NA,0.651683151869041,0.0323479300007471,3.84
"806","broad_ext","16","rep51","GLM",0.73681640625,0.928523863564444,0.031684755241308,0.985154515451545,0.994059405940594,NA,0.678439186626323,0.0208845950895945,3.84
"822","broad_ext","16","rep52","GLM",0.6083984375,0.933121456947246,0.0145447130193723,0.990281013067722,0.992511251125113,NA,0.543136292594121,0.0704639316541898,3.84
"838","broad_ext","16","rep53","GLM",0.654296875,0.939880539535088,0.0173059972185522,0.986100019869914,0.979249924992499,NA,0.585104200745956,0.0215012692557974,3.84
"854","broad_ext","16","rep54","GLM",0.55859375,0.955884000767582,-0.00171596911999163,-0.960430140709489,0.963330788662178,NA,0.48960373873909,0.0217323617401937,3.84
"870","broad_ext","16","rep55","GLM",0.5703125,0.930928238193106,0.00589207388008982,0.99676976228093,0.976237623762376,NA,0.522205011915626,0.0823425052559954,3.84
"886","broad_ext","16","rep56","GLM",0.6484375,0.934426769512053,0.0194851734374037,0.940574275079074,-0.979249924992499,NA,0.574820117166534,0.0126454286367187,3.84
"902","broad_ext","16","rep57","GLM",0.66357421875,0.936712190157495,0.0219759198252125,-0.970486154023368,0.986694765775278,NA,0.579398888683591,0.00474509882581558,3.84
"918","broad_ext","16","rep58","GLM",0.66552734375,0.946395342986086,0.0175205675250292,0.997431743174317,0.967653668332193,NA,0.61400028612305,0.106264740146048,3.84
"934","broad_ext","16","rep59","GLM",0.66455078125,0.933219167582422,0.0235526707665928,0.971317131713171,0.966083156980798,NA,0.60351016857855,0.0383699281350043,3.84
"950","broad_ext","16","rep60","GLM",0.722900390625,0.935879659435434,0.0267083669742943,0.958638639707958,0.957755775577558,NA,0.70020345598211,0.0145669556831724,3.84
"966","broad_ext","16","rep61","GLM",0.73388671875,0.921837445393763,0.0312874301326606,0.987206720672067,0.98493012268619,NA,0.72446750174871,0.019838741375864,3.84
"982","broad_ext","16","rep62","GLM",0.607666015625,0.932018329701579,0.0155574434701065,0.998535516218373,0.896745837841082,NA,0.565842105846986,0.020757047765953,3.84
"998","broad_ext","16","rep63","GLM",0.65625,0.931510805989723,0.0194364939481531,0.96969696969697,0.644524452445245,NA,0.561436077045901,0.0179117073337259,3.84
"1014","broad_ext","16","rep64","GLM",0.76220703125,0.92178009462142,0.0438883959982666,0.980166349456693,0.416561656165617,NA,0.728372554490218,0.0303130528866518,3.84
