"","species","size","rep","model","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","pos"
"1172","narrow_ext","8","rep74","glm",0.797607421875,0.942367570303446,0.039142689869879,0.939201915247975,0.926342440963426,NA,0.741915032134099,0.0262279432863261,2.84
"1188","narrow_ext","8","rep75","glm",0.802978515625,0.941631384346223,0.0384092336087352,0.983775531097556,0.991980786191274,NA,0.779276764760442,0.00617597248546072,2.84
"1204","narrow_ext","8","rep76","glm",0.84716796875,0.919700808653123,0.0683949603001496,0.940249119563897,0.882362841390576,NA,0.78382448038383,0.000788295725056591,2.84
"1220","narrow_ext","8","rep77","glm",0.76171875,0.924090076829188,0.05203077458089,0.90086234343007,0.92795306038167,NA,0.700612099721005,0.130149021499546,2.84
"1236","narrow_ext","8","rep78","glm",0.773193359375,0.947910165603048,0.0307423338494371,0.966659993640546,0.941507990347702,NA,0.705260754522759,0.00973520168672889,2.84
"1252","narrow_ext","8","rep79","glm",0.792724609375,0.936761669917936,0.0401514049169995,0.921084845673737,-0.982748127850199,NA,0.711148051673555,0.0381756728897783,2.84
"1268","narrow_ext","8","rep80","glm",0.7587890625,0.943897386730241,0.033126158963121,0.926572225599356,0.927318825805152,NA,0.688297803750265,0.0144944697943936,2.84
"1284","narrow_ext","8","rep81","glm",0.8046875,0.949708670652926,0.0348102536141221,0.911900302345101,0.97977797779778,NA,0.744582848136828,0.226549095243817,2.84
"1300","narrow_ext","8","rep82","glm",0.735107421875,0.946092764678611,0.0256748649620804,0.974169583397297,0.988788929889188,NA,0.617400135376483,0.0337613586827207,2.84
"1316","narrow_ext","8","rep83","glm",0.817138671875,0.933825190480661,0.0528226984120477,0.952369794711354,-0.842383104332841,NA,0.789162575615818,0.00307691419257991,2.84
"1332","narrow_ext","8","rep84","glm",0.744384765625,0.924698230060549,0.0506496624202668,0.915703676345826,0.94550703286463,NA,0.708828391766596,0.0372849940716038,2.84
"1348","narrow_ext","8","rep85","glm",0.75048828125,0.954223844087122,0.0274814695444533,0.985192656423966,0.899763030738992,NA,0.706149632757005,0.0151821999543148,2.84
"1364","narrow_ext","8","rep86","glm",0.817138671875,0.944175073493713,0.0340065572206291,0.942852150957676,0.940044481404364,NA,0.710254357274068,0.0275913656686552,2.84
"1380","narrow_ext","8","rep87","glm",0.798095703125,0.944245220689378,0.0385547634142836,0.952369794711354,-0.982387592440308,NA,0.751038819383445,0.00430560650516092,2.84
"1396","narrow_ext","8","rep88","glm",0.825927734375,0.947039074090533,0.0375076952832584,0.922542310023058,0.969730925469804,NA,0.735414381557595,0.00200284351807302,2.84
"1412","narrow_ext","8","rep89","glm",0.77783203125,0.941775529731481,0.0307786392696235,0.917117878921044,0.987242370057706,NA,0.651465397555301,0.00391898387878315,2.84
"1428","narrow_ext","8","rep90","glm",0.81689453125,0.929645653074872,0.0538245362092989,0.943374314140646,0.945437089335347,NA,0.791698743441983,0.034970596150281,2.84
"1444","narrow_ext","8","rep91","glm",0.843017578125,0.936848589830143,0.0538454024860516,0.9550849460828,-0.837243125241407,NA,0.792141577399253,0.00328139137567758,2.84
"1460","narrow_ext","8","rep92","glm",0.82421875,0.918867140261473,0.0616515223784609,0.925870807087307,-0.879063457473515,NA,0.794737768749985,0.0121233885806247,2.84
"1476","narrow_ext","8","rep93","glm",0.76123046875,0.954088206248667,0.0211990227618744,0.981318972130727,0.95944153172837,NA,0.62886179703089,0.0282136381426273,2.84
"1492","narrow_ext","8","rep94","glm",0.712646484375,0.958904499875651,0.013690420487335,0.992788607771297,0.828903316985308,NA,0.639728023607101,3.24849079425213e-11,2.84
"1508","narrow_ext","8","rep95","glm",0.7822265625,0.950379874626512,0.0348394857867992,0.973048880979203,-0.778388352701142,NA,0.731628056783661,0.00753841078528866,2.84
"1524","narrow_ext","8","rep96","glm",0.8388671875,0.925453091042811,0.0644589000042572,0.981882075017629,0.926668034023706,NA,0.800269310276483,0.000128876725103495,2.84
"1540","narrow_ext","8","rep97","glm",0.734619140625,0.942692314421851,0.027936344887874,0.963274125594266,-0.988571415640521,NA,0.67647006805704,0.0136792921245814,2.84
"1556","narrow_ext","8","rep98","glm",0.73583984375,0.965838945552133,0.00887404631233099,0.952746862173218,0.927430173007203,NA,0.612115188315747,0.0570517113214886,2.84
"1572","narrow_ext","8","rep99","glm",0.751220703125,0.931639732298883,0.0420895760156019,0.965852647730952,-0.898311130308175,NA,0.704260287062801,0.0308191958840981,2.84
