"","species","size","rep","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","model","pos"
"1450","broad_ext","16","rep73",0.7880859375,0.913456527570826,0.249026629236094,0.99350192460488,0.999339933993399,NA,0.725042027110407,0.028948943047696,"glm",2.6
"1470","broad_ext","16","rep74",0.66943359375,0.935103709215762,0.0684995039041086,0.991519238673762,0.950536543108456,NA,0.641262333355103,0.0664467976912953,"glm",2.6
"1490","broad_ext","16","rep75",0.690673828125,0.937811818255715,0.0804353654227792,0.922424242424242,-0.72016801680168,NA,0.593558850592436,0.00504184147827871,"glm",2.6
"1510","broad_ext","16","rep76",0.63427734375,0.931086130764433,0.0781200543421483,0.995151515151515,0.996627662766277,NA,0.567212149375435,0.0182984172814885,"glm",2.6
"1530","broad_ext","16","rep77",0.675048828125,0.931814544988041,0.0869395611012609,0.999699969997,0.979249924992499,NA,0.650161182102125,0.018365285700309,"glm",2.6
"1550","broad_ext","16","rep78",0.689697265625,0.926190528918442,0.0888046472669144,0.988898018239691,-0.979249924992499,NA,0.605963225080609,0.0190714367209479,"glm",2.6
"1570","broad_ext","16","rep79",0.85888671875,0.903928152690666,0.356398201983818,0.982310487720275,0.967947169563188,NA,0.797930593099381,0.00857358806893814,"glm",2.6
"1590","broad_ext","16","rep80",0.66796875,0.933936245864061,0.0645254703552606,0.96532109603072,0.979093909390939,NA,0.616406220634552,0.0141309018090182,"glm",2.6
"1610","broad_ext","16","rep81",0.68505859375,0.931377084326617,0.092343340110191,0.997247983605872,0.972109210921092,NA,0.591722935472046,0.0297642654764014,"glm",2.6
"1630","broad_ext","16","rep82",0.721435546875,0.933624786043501,0.145988108222011,-0.871287128712871,0.991015761708713,NA,0.657286798487924,0.0106230238689543,"glm",2.6
"1650","broad_ext","16","rep83",0.6396484375,0.947005009066929,0.0596664831464275,-0.99277321233691,0.979249924992499,NA,0.568399806995062,0.0117958384709897,"glm",2.6
"1670","broad_ext","16","rep84",0.77734375,0.928212047373292,0.227920702667738,0.998787878787879,0.972949294929493,NA,0.728627048663436,0.0301416020549418,"glm",2.6
"1690","broad_ext","16","rep85",0.68505859375,0.933471185927522,0.101381344682675,0.9617065512529,0.978790386063734,NA,0.659020730617975,0.0151305108441681,"glm",2.6
"1710","broad_ext","16","rep86",0.850830078125,0.920954425434859,0.389922713075747,0.992427242724273,0.993975397539754,NA,0.809026676256156,0.0153335300590651,"glm",2.6
"1730","broad_ext","16","rep87",0.638671875,0.94709334051021,0.0124651569009577,0.989422778328033,0.961543586814408,NA,0.554212520865385,0.06251945321823,"glm",2.6
"1750","broad_ext","16","rep88",0.6455078125,0.928965692803165,0.0541340338272732,0.990183917144986,0.988118515519803,NA,0.603718545525718,0.0430942350131345,"glm",2.6
"1770","broad_ext","16","rep89",0.628662109375,0.948877501533831,0.00419509565721976,-0.852721272127213,0.944883727923178,NA,0.568141851422063,0.0137214942071974,"glm",2.6
"1790","broad_ext","16","rep90",0.581787109375,0.930146462611209,0.0238126324122141,0.994488027665282,0.92013201320132,NA,0.564927813673264,0.028253110580203,"glm",2.6
"1810","broad_ext","16","rep91",0.65673828125,0.937980680327519,0.0583792698904204,0.989090909090909,0.986540141679938,NA,0.591883937163364,0.0657837589558408,"glm",2.6
"1830","broad_ext","16","rep92",0.62939453125,0.939066166918249,0.0561345428090098,0.999447837384402,0.785538553855386,NA,0.584415731058044,0.0355923908330954,"glm",2.6
"1850","broad_ext","16","rep93",0.6611328125,0.933273616541533,0.0490735963282258,0.975457545754576,0.768688868886889,NA,0.56736828214835,0.0358209010530717,"glm",2.6
"1870","broad_ext","16","rep94",0.708984375,0.913973913588737,0.0918578902090551,0.983189075982583,-0.557851785178518,NA,0.664958786175323,0.0405738359657046,"glm",2.6
"1890","broad_ext","16","rep95",0.70068359375,0.927794505764057,0.0720054114640392,0.986199035495628,0.980366466521716,NA,0.615374625226604,0.127048972138392,"glm",2.6
"1910","broad_ext","16","rep96",0.646484375,0.938784565984753,0.0577232005240485,0.980606060606061,0.870627062706271,NA,0.603139815218667,0.0392593464231865,"glm",2.6
"1930","broad_ext","16","rep97",0.673828125,0.933422461507753,0.0490582778317807,0.999699969997,-0.759757581362912,NA,0.577051706033856,0.0198422683834147,"glm",2.6
"1950","broad_ext","16","rep98",0.666015625,0.936553369999841,0.0969628201966996,0.995151515151515,0.967656765676568,NA,0.607427107991141,0.0491494552840382,"glm",2.6
"1970","broad_ext","16","rep99",0.67041015625,0.941369818989287,0.107786213966067,0.993171317131713,0.957755775577558,NA,0.615726767396686,0.0565811451470869,"glm",2.6
"1990","broad_ext","16","rep100",0.7080078125,0.933608397204192,0.13442160787298,0.999699969997,0.999831981253896,NA,0.632446214162899,0.0159570555866418,"glm",2.6
"14","broad_ext","32","rep1",0.7216796875,0.866074804801005,0.150360416064507,0.986379256441737,0.861218121812181,NA,0.69226916723375,0.0341153015677409,"glm",3.6
"34","broad_ext","32","rep2",0.62939453125,0.879464051225911,0.0649521274524171,0.994974183131743,0.927224722472247,NA,0.54447579727052,0.0463128790184191,"glm",3.6
"54","broad_ext","32","rep3",0.6181640625,0.881619081376707,0.0299948614125378,0.999699969997,0.897005700570057,NA,0.559940384260395,0.0333167091107927,"glm",3.6
"74","broad_ext","32","rep4",0.712646484375,0.872325038731131,0.0952192993669912,0.991866155931669,0.978221308043498,NA,0.689554121243328,0.0520008497991714,"glm",3.6
"94","broad_ext","32","rep5",0.735595703125,0.864480976681274,0.0797099896292268,0.997419711079463,0.789222922292229,NA,0.649742959539858,0.0617857815888319,"glm",3.6
"114","broad_ext","32","rep6",0.70654296875,0.873790931028568,0.126762453513111,-0.871287128712871,0.998162139727917,NA,0.675246149979182,0.0139825043489221,"glm",3.6
"134","broad_ext","32","rep7",0.720458984375,0.863588804188568,0.166315069216147,0.993996702034215,-0.830939093909391,NA,0.66810150189747,0.0154291737617946,"glm",3.6
"154","broad_ext","32","rep8",0.712158203125,0.878942643514519,0.130775933368282,0.992427242724273,0.999339933993399,NA,0.63281798865721,0.0426178121472246,"glm",3.6
"174","broad_ext","32","rep9",0.717529296875,0.872190146494976,0.160648191444225,0.987038309265151,0.979249924992499,NA,0.670054414666497,0.0157385716636777,"glm",3.6
"194","broad_ext","32","rep10",0.671630859375,0.869528628581654,0.11095169520404,0.991478232924652,0.983564033229806,NA,0.585013055555262,0.0152145519557824,"glm",3.6
"214","broad_ext","32","rep11",0.724609375,0.879052656258318,0.141716952884049,-0.932694631534407,0.994056387812418,NA,0.631802696996391,0.0242083000070601,"glm",3.6
"234","broad_ext","32","rep12",0.785888671875,0.848170651375024,0.232531610451455,0.988594176067659,-0.98943894389439,NA,0.775370720038435,0.0636990049383924,"glm",3.6
"254","broad_ext","32","rep13",0.721923828125,0.881852747626483,0.155410610553819,0.997468221562241,0.896861686168617,NA,0.640246890974683,0.0344164460514793,"glm",3.6
"274","broad_ext","32","rep14",0.753662109375,0.868863226362957,0.195814292334726,0.999696968792285,0.998511851185119,NA,0.728541684154557,0.0285943319382072,"glm",3.6
"294","broad_ext","32","rep15",0.699462890625,0.869069847120376,0.14606823680788,0.995535553555356,0.979858615940544,NA,0.632614416431612,0.0302114159218227,"glm",3.6
"314","broad_ext","32","rep16",0.68310546875,0.877410096692005,0.130183492249731,0.998835883588359,0.983498349834984,NA,0.658265646214369,0.0167214896427093,"glm",3.6
"334","broad_ext","32","rep17",0.679931640625,0.876953909950208,0.115370511990178,0.997431743174317,0.994056387812418,NA,0.636619741080761,0.0557239399885864,"glm",3.6
"354","broad_ext","32","rep18",0.599609375,0.87096378875603,0.0444014769386182,0.999699969997,0.999387938793879,NA,0.534931777626776,0.0251340869041392,"glm",3.6
"374","broad_ext","32","rep19",0.607421875,0.877034414732188,0.0528255082306055,0.975328714439031,0.997743774377438,NA,0.581895814229051,0.10317450032708,"glm",3.6
"394","broad_ext","32","rep20",0.619873046875,0.880898021783439,0.0692112673655682,0.982516010962646,0.972109210921092,NA,0.543306341862996,0.0475645619242297,"glm",3.6
"414","broad_ext","32","rep21",0.715087890625,0.86622759413867,0.14448942750282,0.99797642910856,0.962868286828683,NA,0.653443032327236,0.111738941702903,"glm",3.6
"434","broad_ext","32","rep22",0.690185546875,0.865523308871453,0.152183046818165,0.995535553555356,0.979249924992499,NA,0.626690037522936,0.0342067284466151,"glm",3.6
"454","broad_ext","32","rep23",0.682373046875,0.856149304424687,0.10265396568467,0.996333651140085,0.986630663066307,NA,0.645374990079329,0.0241695918196586,"glm",3.6
"474","broad_ext","32","rep24",0.7275390625,0.868652942921161,0.1625796330974,0.993606972900895,0.870627062706271,NA,0.698603205576597,0.070590048351036,"glm",3.6
"494","broad_ext","32","rep25",0.729736328125,0.865980079350372,0.178543703175995,0.998340134762154,0.98943894389439,NA,0.652432028488859,0.0349250996660336,"glm",3.6
"514","broad_ext","32","rep26",0.71337890625,0.86459752089079,0.147043927188224,0.997070717169817,0.979249924992499,NA,0.630116862140071,0.0105351367762234,"glm",3.6
"534","broad_ext","32","rep27",0.69189453125,0.862782014396202,0.141049336424279,0.999531888655335,-0.628094809480948,NA,0.620877592680839,0.0313062563398291,"glm",3.6
"554","broad_ext","32","rep28",0.70947265625,0.850230493581432,0.128201299362135,0.991866155931669,0.98943894389439,NA,0.672795999553446,0.14507872316293,"glm",3.6
"574","broad_ext","32","rep29",0.729248046875,0.864713922075685,0.129608336570798,0.982473926487834,0.97769704068292,NA,0.706337500353018,0.0544229058121906,"glm",3.6
"594","broad_ext","32","rep30",0.6650390625,0.872282076694807,0.104496565093971,0.997431743174317,0.992431182216616,NA,0.605879340933776,0.0384612026761519,"glm",3.6
"614","broad_ext","32","rep31",0.65576171875,0.875746214390037,0.0453211759618547,0.955255079618523,0.981937273114271,NA,0.577715388989401,0.154526259219941,"glm",3.6
"634","broad_ext","32","rep32",0.609130859375,0.871177647255967,0.0436665170404293,0.974718490344424,0.962868286828683,NA,0.56000787115365,0.050082121158848,"glm",3.6
"654","broad_ext","32","rep33",0.744873046875,0.877186836836951,0.114717441703308,0.986221501774967,0.969900428515163,NA,0.671237510146588,0.0176509305655484,"glm",3.6
"674","broad_ext","32","rep34",0.611572265625,0.870125150479052,0.064846440792452,1,0.986630663066307,NA,0.556832565723695,0.043038329100012,"glm",3.6
"694","broad_ext","32","rep35",0.745361328125,0.863714089526937,0.199116271340262,0.998787878787879,0.99984398439844,NA,0.658876007165303,0.0278685596266253,"glm",3.6
"714","broad_ext","32","rep36",0.689208984375,0.883764769932216,0.0781821277566507,0.993075334434395,0.920119053400237,NA,0.623428554473212,0.0696035562768596,"glm",3.6
"734","broad_ext","32","rep37",0.712158203125,0.888069655347776,0.102358454652687,0.97982598259826,0.979249924992499,NA,0.607071917166038,0.0515108111357993,"glm",3.6
"754","broad_ext","32","rep38",0.6337890625,0.880206621557989,0.0852767432895577,0.971317131713171,0.995080523446399,NA,0.564235923688233,0.0267199204731013,"glm",3.6
"774","broad_ext","32","rep39",0.71142578125,0.867871627446467,0.116914883545125,0.99963994419071,0.808976897689769,NA,0.724338314074245,0.0586435210955839,"glm",3.6
"794","broad_ext","32","rep40",0.673095703125,0.871379980771704,0.0801812388566933,0.99691464536667,0.969953008035629,NA,0.634986942819219,0.0368657635463112,"glm",3.6
"814","broad_ext","32","rep41",0.760009765625,0.853159586427475,0.251104982394355,0.999639899160092,0.94042604260426,NA,0.713361372324268,0.0461859745690551,"glm",3.6
"834","broad_ext","32","rep42",0.689208984375,0.865891340243325,0.140749962802451,0.994673263458866,0.97977797779778,NA,0.59551676524546,0.0292939364559978,"glm",3.6
"854","broad_ext","32","rep43",0.733642578125,0.877148684363343,0.181988101112808,0.997275727572757,0.991011101110111,NA,0.714508617406791,0.0195795315184986,"glm",3.6
"874","broad_ext","32","rep44",0.74951171875,0.874880797896632,0.219863689550204,-0.871287128712871,0.997359735973597,NA,0.689925478363174,0.0298089799149723,"glm",3.6
"894","broad_ext","32","rep45",0.680419921875,0.869804675808958,0.101068496365107,0.871287128712871,0.979249924992499,NA,0.691853872297898,0.0414577754507379,"glm",3.6
"914","broad_ext","32","rep46",0.680419921875,0.879134208357515,0.110840467910965,-0.971360628836347,0.990838001989545,NA,0.64171803239697,0.0125587333386431,"glm",3.6
"934","broad_ext","32","rep47",0.662841796875,0.878271138115213,0.0661096453343266,0.999699969997,0.984122412241224,NA,0.576059584445324,0.0447297928495612,"glm",3.6
"954","broad_ext","32","rep48",0.644287109375,0.902230763561022,0.0480476272052789,0.985154515451545,0.96088201302894,NA,0.605363312318639,0.0319763515067427,"glm",3.6
"974","broad_ext","32","rep49",0.65087890625,0.882987657627252,0.0849496256877176,-0.871287128712871,0.998511851185119,NA,0.584313117113808,0.0408539069793474,"glm",3.6
"994","broad_ext","32","rep50",0.717529296875,0.872577571373429,0.141680634135365,0.983678367836784,0.980366466521716,NA,0.648171306602409,0.0539622888169114,"glm",3.6
"1014","broad_ext","32","rep51",0.725341796875,0.848748528174572,0.133700490511344,0.983081845134398,0.991011101110111,NA,0.669600782241441,0.0194609924265362,"glm",3.6
"1034","broad_ext","32","rep52",0.701171875,0.865613103444127,0.140633699350957,0.975457545754576,0.979249924992499,NA,0.682363071139901,0.0204600201497881,"glm",3.6
"1054","broad_ext","32","rep53",0.66162109375,0.883428973608849,0.0873368942143698,-0.979274294122829,0.979249924992499,NA,0.605286264858513,0.0327621166985142,"glm",3.6
"1074","broad_ext","32","rep54",0.64599609375,0.879100473292012,0.0560133347013253,0.997741903945282,0.97617618994779,NA,0.624071016966575,0.0736118307488736,"glm",3.6
"1094","broad_ext","32","rep55",0.710693359375,0.885454506712826,0.189713240803817,0.212433243324332,0.995871587158716,NA,0.673599857843132,0.0471022186041644,"glm",3.6
"1114","broad_ext","32","rep56",0.705322265625,0.874903027950877,0.126780003900447,0.988594176067659,0.979249924992499,NA,0.630039259000726,0.0753669356775893,"glm",3.6
"1134","broad_ext","32","rep57",0.712158203125,0.864908358520958,0.20029929317797,0.992808756391557,1,NA,0.603173213822761,0.0433025455309354,"glm",3.6
"1154","broad_ext","32","rep58",0.70556640625,0.87245392772983,0.172765855357518,0.999699969997,0.999339933993399,NA,0.681775382493639,0.0146115116742125,"glm",3.6
"1174","broad_ext","32","rep59",0.7431640625,0.865755020438214,0.159391526426731,0.990489169279921,0.995355535553555,NA,0.706886154474378,0.0309026543921815,"glm",3.6
"1194","broad_ext","32","rep60",0.66943359375,0.881378422056881,0.0669051514884368,0.993840150052455,0.979249924992499,NA,0.608985099106859,0.0298395944690315,"glm",3.6
"1214","broad_ext","32","rep61",0.681640625,0.876176942258394,0.132164572116008,0.987206720672067,0.99984398439844,NA,0.60243882656185,0.0153651178039423,"glm",3.6
"1234","broad_ext","32","rep62",0.76171875,0.858670620478465,0.196168185121124,0.999339716005923,0.994059405940594,NA,0.698342420064793,0.0704330053518123,"glm",3.6
"1254","broad_ext","32","rep63",0.702392578125,0.87071676182213,0.156260684928834,0.999699969997,0.977060160759971,NA,0.64239005628135,0.0544138528903789,"glm",3.6
"1274","broad_ext","32","rep64",0.765380859375,0.866586634923839,0.283270717273178,0.980606060606061,0.983498349834984,NA,0.679202062452343,0.00753214908121977,"glm",3.6
"1294","broad_ext","32","rep65",0.771240234375,0.869797083032255,0.228784411988872,0.996791211766648,0.957755775577558,NA,0.732185315216337,0.0317571558021911,"glm",3.6
"1314","broad_ext","32","rep66",0.69091796875,0.877499964871079,0.123814573229298,0.997275727572757,0.994059405940594,NA,0.640803901944034,0.0595066432088054,"glm",3.6
"1334","broad_ext","32","rep67",0.66552734375,0.883175866730531,0.054060274758495,0.96499505542898,0.99983198319832,NA,0.575678331138121,0.164062708717405,"glm",3.6
"1354","broad_ext","32","rep68",0.764892578125,0.855779734637634,0.218341407332755,0.996272726999802,0.997359735973597,NA,0.702774261640187,0.0336058971389076,"glm",3.6
"1374","broad_ext","32","rep69",0.790771484375,0.855989529842261,0.281431710170641,0.975457545754576,0.998511851185119,NA,0.706819970318398,0.0121662119682076,"glm",3.6
"1394","broad_ext","32","rep70",0.734619140625,0.864895204740788,0.188379813435194,0.997431743174317,0.979249924992499,NA,0.729922992604238,0.00398431489453869,"glm",3.6
"1414","broad_ext","32","rep71",0.753662109375,0.866010630945388,0.191662130763697,0.999204649254254,0.971600221235682,NA,0.682607505265537,0.0282682483614238,"glm",3.6
"1434","broad_ext","32","rep72",0.74560546875,0.851426371282513,0.170239571518693,0.991478232924652,0.997299569726583,NA,0.711511070050638,0.0575891706545381,"glm",3.6
"1454","broad_ext","32","rep73",0.73291015625,0.872132456120678,0.180226420184662,0.998805845209398,0.98943894389439,NA,0.714669136414611,0.0257844612910956,"glm",3.6
"1474","broad_ext","32","rep74",0.686279296875,0.845999931388842,0.102787410994881,0.99350192460488,0.975457779511498,NA,0.699146477130108,0.0658959445233686,"glm",3.6
"1494","broad_ext","32","rep75",0.691162109375,0.857305131879383,0.106051788408136,0.998757838968565,0.998679867986799,NA,0.597562073312671,0.046251612376066,"glm",3.6
"1514","broad_ext","32","rep76",0.79833984375,0.867384499782284,0.275929664426152,0.940606060606061,0.994059405940594,NA,0.758431236680923,0.0175630166082048,"glm",3.6
"1534","broad_ext","32","rep77",0.759765625,0.844265784456273,0.20477477439141,0.997152340858359,0.991245562685152,NA,0.722349120461889,0.0298640070962642,"glm",3.6
"1554","broad_ext","32","rep78",0.693115234375,0.87108993609769,0.0846325312580689,0.97801143025781,0.966975111852393,NA,0.600897043729319,0.0864141763941013,"glm",3.6
"1574","broad_ext","32","rep79",0.74462890625,0.867777460194608,0.184262760981047,0.998619644160934,-0.851473147314732,NA,0.701595270053322,0.0111564995579547,"glm",3.6
"1594","broad_ext","32","rep80",0.6240234375,0.874292845050489,0.0365592926610531,0.99277321233691,-0.00321632163216322,NA,0.580818798202178,0.106367805596151,"glm",3.6
"1614","broad_ext","32","rep81",0.73974609375,0.875821161934487,0.154688626116882,0.994974183131743,-0.967656765676568,NA,0.723211986587881,0.0847953943177865,"glm",3.6
"1634","broad_ext","32","rep82",0.66748046875,0.867734708883173,0.0822526559357406,0.99419928127671,0.278103810381038,NA,0.653424191109812,0.0326995493762845,"glm",3.6
"1654","broad_ext","32","rep83",0.661376953125,0.874499209236516,0.108835328074996,0.998787878787879,0.97617618994779,NA,0.577211575867913,0.0369388543045773,"glm",3.6
"1674","broad_ext","32","rep84",0.729248046875,0.866522962106973,0.183141436694977,0.975636103532991,0.979249924992499,NA,0.668974375545906,0.102873349249603,"glm",3.6
"1694","broad_ext","32","rep85",0.777587890625,0.842618706259103,0.206220301282173,0.975611565009013,0.979249924992499,NA,0.713035576556096,0.0370858001907336,"glm",3.6
"1714","broad_ext","32","rep86",0.725830078125,0.871861960140261,0.153734606097321,0.997152340858359,0.97977797779778,NA,0.669716957188809,0.033212506100042,"glm",3.6
"1734","broad_ext","32","rep87",0.673828125,0.857413165793814,0.0853917874094954,0.985154515451545,-0.705886588658866,NA,0.635276496757793,0.0318919664019875,"glm",3.6
"1754","broad_ext","32","rep88",0.775146484375,0.869513975475111,0.190129559844128,0.96969696969697,0.979249924992499,NA,0.730330623033099,0.0483063133008187,"glm",3.6
"1774","broad_ext","32","rep89",0.684326171875,0.873445167801217,0.0959301642004468,0.991478232924652,0.979249924992499,NA,0.614221488835449,0.00481228362542175,"glm",3.6
"1794","broad_ext","32","rep90",0.6513671875,0.870173017526766,0.0793792692034109,0.997152340858359,0.676063606360636,NA,0.564654340442831,0.0692690963301612,"glm",3.6
"1814","broad_ext","32","rep91",0.760009765625,0.873951508864281,0.191731352001308,0.997179038695199,0.976237623762376,NA,0.737168143756653,0.0435303686733708,"glm",3.6
"1834","broad_ext","32","rep92",0.678466796875,0.868916511818329,0.0954961255762441,0.996935298712492,0.979249924992499,NA,0.614330023165643,0.0539575447526506,"glm",3.6
"1854","broad_ext","32","rep93",0.756103515625,0.86631021814096,0.182203689213475,0.990369455817857,0.992511251125113,NA,0.688055838939718,0.0399159197186297,"glm",3.6
"1874","broad_ext","32","rep94",0.76513671875,0.862866654395517,0.152589714922167,0.975207946569535,-0.797443744374437,NA,0.702925773830535,0.034855971624052,"glm",3.6
"1894","broad_ext","32","rep95",0.718017578125,0.873192492569845,0.114825735803477,0.996791211766648,0.98905929337871,NA,0.631276463015637,0.0212761071800862,"glm",3.6
"1914","broad_ext","32","rep96",0.708251953125,0.879083763672336,0.111274467731114,0.987743673103693,-0.979249924992499,NA,0.626950683914006,0.0241611953693734,"glm",3.6
"1934","broad_ext","32","rep97",0.67822265625,0.86574267459703,0.118130927292202,0.99795771050641,0.988022802280228,NA,0.645265051047817,0.017109403799665,"glm",3.6
"1954","broad_ext","32","rep98",0.678955078125,0.875102162450415,0.0969877436844766,0.999699969997,0.979249924992499,NA,0.6839375899521,0.0341007460081675,"glm",3.6
"1974","broad_ext","32","rep99",0.74755859375,0.873101204469787,0.171387695438661,0.993099303384104,0.879699969997,NA,0.679723414230558,0.0326881069983499,"glm",3.6
"1994","broad_ext","32","rep100",0.748779296875,0.880733311943732,0.21865185319332,0.999699969997,0.984122412241224,NA,0.698209357225236,0.0568211199555613,"glm",3.6
"18","broad_ext","64","rep1",0.73388671875,0.779149121594118,0.156062863794506,0.986350055398059,0.841380138013801,NA,0.717672889543061,0.158938735389569,"glm",4.6
"38","broad_ext","64","rep2",0.779541015625,0.76068957886019,0.230888252096111,0.999339761077116,0.999339933993399,NA,0.704246666568194,0.0723182624646402,"glm",4.6
"58","broad_ext","64","rep3",0.714599609375,0.758757731676077,0.170184467661265,0.997326457422661,0.997743774377438,NA,0.636586541704761,0.0492394568267813,"glm",4.6
"78","broad_ext","64","rep4",0.7568359375,0.762386576300902,0.223798633780546,0.998787878787879,0.995871587158716,NA,0.695258461596931,0.0249603874696807,"glm",4.6
"98","broad_ext","64","rep5",0.601318359375,0.795085307539454,0.0597168727945181,0.998835883588359,0.998451754078153,NA,0.556801960562945,0.033054774121202,"glm",4.6
"118","broad_ext","64","rep6",0.65966796875,0.785640651561759,0.130452602196359,0.999699969997,0.997359735973597,NA,0.595350103741518,0.0335374768114676,"glm",4.6
"138","broad_ext","64","rep7",0.80908203125,0.744869241042004,0.287447960069758,0.996414932619614,0.998679213880341,NA,0.751156941269498,0.0501577155107433,"glm",4.6
"158","broad_ext","64","rep8",0.749267578125,0.745256292816599,0.221405751465474,0.992427242724273,0.996567452586522,NA,0.698051666773773,0.0185544420427851,"glm",4.6
"178","broad_ext","64","rep9",0.735107421875,0.770317961845984,0.167281136256393,0.997275727572757,0.979249924992499,NA,0.674614995394107,0.0580400492495584,"glm",4.6
"198","broad_ext","64","rep10",0.75732421875,0.759511631202818,0.244239180576262,0.998835883588359,0.995871587158716,NA,0.739539459897838,0.0594220581496969,"glm",4.6
"218","broad_ext","64","rep11",0.70458984375,0.780836704058414,0.122968808922471,0.994784620183588,0.983498349834984,NA,0.675755598879873,0.125731174714903,"glm",4.6
"238","broad_ext","64","rep12",0.69921875,0.753843893625012,0.12748801829238,0.995151515151515,0.986606660666067,NA,0.632298754048615,0.032516396676202,"glm",4.6
"258","broad_ext","64","rep13",0.7021484375,0.779433869468817,0.120986993250618,0.999699969997,0.998511851185119,NA,0.629027346347402,0.108950733797107,"glm",4.6
"278","broad_ext","64","rep14",0.71923828125,0.770867704378036,0.138834630810735,0.997275727572757,0.850537053705371,NA,0.666741236979858,0.0351049313210244,"glm",4.6
"298","broad_ext","64","rep15",0.6748046875,0.766274023751006,0.121398212731607,0.998835883588359,0.997359735973597,NA,0.597369658654486,0.0287040225832959,"glm",4.6
"318","broad_ext","64","rep16",0.72705078125,0.77126884855773,0.186580282852152,0.995151515151515,0.991011101110111,NA,0.680971560100332,0.0113804103427575,"glm",4.6
"338","broad_ext","64","rep17",0.73486328125,0.76937910729904,0.170548967341084,0.998333489987763,0.980450045004501,NA,0.656166303743021,0.0579180817733945,"glm",4.6
"358","broad_ext","64","rep18",0.73681640625,0.767429332141214,0.20135271088942,0.997275727572757,0.995871587158716,NA,0.698782762619744,0.0300574851229373,"glm",4.6
"378","broad_ext","64","rep19",0.799072265625,0.741628337416362,0.283838509611217,0.999639899160092,0.996627662766277,NA,0.734566131538284,0.0232389088619744,"glm",4.6
"398","broad_ext","64","rep20",0.7646484375,0.754395631939814,0.203252165916312,0.988689264618253,0.979249924992499,NA,0.715009498940858,0.127789631402828,"glm",4.6
"418","broad_ext","64","rep21",0.726318359375,0.764104440428736,0.173780801547416,0.995535553555356,0.996627662766277,NA,0.653173477312949,0.0669420308151733,"glm",4.6
"438","broad_ext","64","rep22",0.71435546875,0.761151659943228,0.171929269296046,0.985154515451545,0.980450045004501,NA,0.650349598129568,0.0164124996228309,"glm",4.6
"458","broad_ext","64","rep23",0.735595703125,0.770396119401131,0.187854843176129,0.998787878787879,0.98943894389439,NA,0.693670323886886,0.0722338448802458,"glm",4.6
"478","broad_ext","64","rep24",0.7294921875,0.759256584858471,0.176656818220147,0.997431743174317,0.999336931708464,NA,0.65052737896658,0.0499733940342287,"glm",4.6
"498","broad_ext","64","rep25",0.70751953125,0.785148295868148,0.140041410748428,0.990183917144986,0.912703270327033,NA,0.642451115916922,0.0708391811509993,"glm",4.6
"518","broad_ext","64","rep26",0.749267578125,0.742439811249672,0.28048631412269,0.999699969997,0.998679867986799,NA,0.671068527950935,0.0836777004937474,"glm",4.6
"538","broad_ext","64","rep27",0.6884765625,0.780804669309135,0.141331397473937,0.995173844485408,0.986630663066307,NA,0.613209719179182,0.0265946314836349,"glm",4.6
"558","broad_ext","64","rep28",0.76171875,0.753956347928693,0.224921848352824,0.9926109880031,0.962868286828683,NA,0.673666711368016,0.0404130314504801,"glm",4.6
"578","broad_ext","64","rep29",0.7685546875,0.737806180527204,0.235809173389609,0.998823868345178,0.979249924992499,NA,0.747959754174189,0.00982437814209025,"glm",4.6
"598","broad_ext","64","rep30",0.66162109375,0.777726846366753,0.117859546228816,0.990217392238814,0.98178897234294,NA,0.594759918000691,0.058818434721649,"glm",4.6
"618","broad_ext","64","rep31",0.70654296875,0.782932877987608,0.12527683855414,0.998787878787879,0.99984398439844,NA,0.675436507702502,0.0494433048087716,"glm",4.6
"638","broad_ext","64","rep32",0.7412109375,0.761897303992689,0.162731111518035,0.990995249063046,0.904950495049505,NA,0.667885146690774,0.128594629617488,"glm",4.6
"658","broad_ext","64","rep33",0.669677734375,0.766817188245652,0.151532230787863,0.996381773901442,0.946534653465346,NA,0.616922421768527,0.0048933213174351,"glm",4.6
"678","broad_ext","64","rep34",0.68798828125,0.779277055008425,0.113817902741014,0.998841257933207,0.979249924992499,NA,0.618247114108311,0.0724080395815751,"glm",4.6
"698","broad_ext","64","rep35",0.6513671875,0.791757423315927,0.0619870926851782,0.992427242724273,0.986630663066307,NA,0.580178713541571,0.0421713582188092,"glm",4.6
"718","broad_ext","64","rep36",0.67626953125,0.777450312794083,0.107678136022487,0.995535553555356,0.982387592440308,NA,0.629275287853611,0.0206834441172408,"glm",4.6
"738","broad_ext","64","rep37",0.66650390625,0.782367691904605,0.0906044373786549,0.999699969997,0.998679867986799,NA,0.606108865602491,0.113321870190133,"glm",4.6
"758","broad_ext","64","rep38",0.720947265625,0.764144531238328,0.155053845500161,0.992427242724273,0.997743774377438,NA,0.687961652356488,0.00365061558899609,"glm",4.6
"778","broad_ext","64","rep39",0.712158203125,0.771853412138025,0.186071852767795,0.997428735164211,0.988022802280228,NA,0.643983518491219,0.0611963773561639,"glm",4.6
"798","broad_ext","64","rep40",0.7294921875,0.763033674551688,0.182673457843905,1,0.981231329744108,NA,0.710308532401911,0.0603259319693294,"glm",4.6
"818","broad_ext","64","rep41",0.75,0.752508382454879,0.2111582703363,0.999696968792285,0.994059405940594,NA,0.660498407490121,0.0411604952781466,"glm",4.6
